,G(1sss1),G(1sss2),G(1sss3),G(1sss4),G(1sss5),G(1sss6),G(1sss7),G(1sss8),G(2sss1),G(2sss2),G(2sss3),G(2sss4),G(2sss5),G(2sss6),G(2sss7),G(2sss8),G(3sss1),G(3sss2),G(3sss3),G(3sss4),G(3sss5),G(3sss6),G(3sss7),G(3sss8),G(4sss1),G(4sss2),G(4sss3),G(4sss4),G(4sss5),G(4sss6),G(4sss7),G(4sss8),G(5sss1),G(5sss2),G(5sss3),G(5sss4),G(5sss5),G(5sss6),G(5sss7),G(5sss8),G(6sss1),G(6sss2),G(6sss3),G(6sss4),G(6sss5),G(6sss6),G(6sss7),G(6sss8),G(7sss1),G(7sss2),G(7sss3),G(7sss4),G(7sss5),G(7sss6),G(7sss7),G(7sss8),G(8sss1),G(8sss2),G(8sss3),G(8sss4),G(8sss5),G(8sss6),G(8sss7),G(8sss8),
sp|Q8C0L6|PAOX_MOUSE,0.027778,0.031746,0.025794,0.013889,0.017857,0.039683,0.003968,0.001984,0.027778,0.019841,0.029762,0.013889,0.003968,0.041667,0.009921,0.001984,0.025794,0.03373,0.051587,0.009921,0.005952,0.071429,0.001984,0.003968,0.017857,0.019841,0.013889,0.003968,0.003968,0.021825,0.001984,0,0.007937,0.001984,0.011905,0.001984,0.001984,0.021825,0.003968,0.001984,0.043651,0.041667,0.059524,0.031746,0.013889,0.083333,0.011905,0.003968,0.003968,0.001984,0.009921,0.003968,0.005952,0.005952,0,0.001984,0.005952,0.001984,0.001984,0.003968,0,0.001984,0,0,1
sp|Q8JZQ9|EIF3B_MOUSE,0.034869,0.027397,0.034869,0.013699,0.019925,0.028643,0.004981,0.001245,0.022416,0.047323,0.044832,0.008717,0.002491,0.057285,0.003736,0.002491,0.033624,0.03736,0.048568,0.006227,0.011208,0.061021,0.019925,0.003736,0.013699,0.008717,0.011208,0.003736,0,0.017435,0.002491,0.001245,0.013699,0.004981,0.012453,0.002491,0.004981,0.013699,0.004981,0,0.03736,0.054795,0.053549,0.014944,0.017435,0.054795,0.009963,0,0.008717,0.008717,0.013699,0.009963,0.001245,0.007472,0.001245,0,0.001245,0,0.002491,0,0,0.001245,0.003736,0,1
sp|Q8JZX4|SPF45_MOUSE,0.022222,0.054321,0.034568,0.004938,0.019753,0.02716,0.004938,0.002469,0.032099,0.059259,0.041975,0.024691,0.009877,0.039506,0.007407,0.002469,0.049383,0.044444,0.046914,0.009877,0.014815,0.039506,0,0.002469,0.012346,0.014815,0.017284,0.009877,0.002469,0.017284,0,0,0.019753,0.002469,0.019753,0.002469,0.002469,0.014815,0.002469,0,0.034568,0.037037,0.039506,0.014815,0.014815,0.066667,0.009877,0.002469,0.002469,0.007407,0.004938,0.004938,0,0.007407,0,0,0.002469,0,0,0.002469,0,0.004938,0,0,1
sp|Q8K273|MMGT1_MOUSE,0.030534,0.022901,0.030534,0,0,0.038168,0.015267,0,0.030534,0.022901,0.038168,0.007634,0,0.045802,0.015267,0,0.015267,0.061069,0.091603,0.007634,0.007634,0.076336,0,0,0,0,0.007634,0,0,0.038168,0,0,0,0.007634,0.007634,0,0,0.015267,0,0,0.053435,0.045802,0.076336,0.030534,0.015267,0.068702,0,0.007634,0,0.015267,0.007634,0,0,0.007634,0,0,0,0,0,0,0,0.007634,0,0,1
sp|Q91Z92|B3GT6_MOUSE,0.055385,0.046154,0.018462,0.012308,0.003077,0.033846,0.003077,0.006154,0.033846,0.043077,0.021538,0.018462,0.015385,0.058462,0.012308,0.003077,0.018462,0.030769,0.036923,0.006154,0.012308,0.036923,0.009231,0,0.009231,0.012308,0.012308,0.003077,0.006154,0.027692,0,0.003077,0.006154,0.006154,0.006154,0.009231,0,0.003077,0.006154,0.006154,0.036923,0.055385,0.04,0.018462,0.006154,0.058462,0.027692,0,0.018462,0.006154,0.015385,0.006154,0.003077,0.009231,0.009231,0.003077,0.003077,0.003077,0,0.003077,0,0.009231,0.003077,0,1
sp|Q920F6|SMC1B_MOUSE,0.028846,0.042468,0.036058,0.003205,0.002404,0.049679,0.001603,0.003205,0.052885,0.059295,0.048077,0.008013,0.00641,0.071314,0.00641,0.002404,0.030449,0.049679,0.036859,0.010417,0.00641,0.048878,0.004808,0.003205,0.004006,0.011218,0.008814,0.003205,0,0.012019,0.000801,0.000801,0.002404,0.005609,0.004006,0.001603,0,0.00641,0.000801,0,0.040865,0.075321,0.049679,0.012019,0.005609,0.077724,0.011218,0.00641,0.00641,0.007212,0.005609,0,0,0.004808,0,0.001603,0.001603,0.004808,0.002404,0.001603,0.000801,0.00641,0,0,1
sp|Q9CZA6|NDE1_MOUSE,0.046512,0.049419,0.043605,0.005814,0.008721,0.034884,0.005814,0,0.043605,0.046512,0.055233,0.008721,0.011628,0.040698,0.008721,0.002907,0.037791,0.052326,0.072674,0.017442,0.011628,0.046512,0,0,0.008721,0.020349,0.017442,0.005814,0.002907,0.008721,0.002907,0,0.005814,0.011628,0.011628,0.002907,0.002907,0.011628,0,0,0.043605,0.040698,0.02907,0.026163,0.005814,0.052326,0.002907,0,0.005814,0,0.002907,0,0.002907,0.008721,0,0,0,0,0,0,0,0.002907,0,0,1
sp|Q9D7P7|CLIC3_MOUSE,0.029536,0.050633,0.012658,0.008439,0.008439,0.025316,0,0.004219,0.012658,0.029536,0.042194,0.004219,0.016878,0.07173,0.008439,0.004219,0.029536,0.063291,0.033755,0.008439,0.004219,0.054852,0.004219,0.008439,0,0,0.016878,0.004219,0.004219,0.008439,0,0,0.021097,0.008439,0.016878,0,0.012658,0.008439,0.004219,0,0.029536,0.033755,0.075949,0.008439,0.021097,0.101266,0.008439,0.008439,0.004219,0.004219,0.004219,0,0.004219,0.012658,0,0,0.004219,0.008439,0,0,0.004219,0.004219,0.004219,0,1
sp|Q9EPL0|XYLT2_MOUSE,0.024277,0.033526,0.018497,0.006936,0.004624,0.043931,0.008092,0.002312,0.027746,0.043931,0.028902,0.013873,0.012717,0.042775,0.012717,0.001156,0.028902,0.039306,0.03815,0.010405,0.012717,0.052023,0.009249,0.004624,0.00578,0.010405,0.019653,0.00578,0.00578,0.019653,0.002312,0.001156,0.010405,0.006936,0.017341,0.00578,0.011561,0.017341,0.003468,0,0.034682,0.045087,0.053179,0.021965,0.017341,0.062428,0.017341,0.006936,0.006936,0.00578,0.016185,0.004624,0.004624,0.016185,0.001156,0,0.002312,0.001156,0.002312,0.002312,0.003468,0.003468,0.001156,0,1
sp|Q9EQ32|BCAP_MOUSE,0.019729,0.024661,0.036991,0.011097,0.013564,0.032059,0.009864,0.002466,0.025894,0.034525,0.030826,0.01233,0.014797,0.039457,0.008631,0.002466,0.036991,0.035758,0.057953,0.01233,0.017263,0.059186,0.009864,0.002466,0.002466,0.003699,0.018496,0.003699,0.002466,0.020962,0.001233,0.001233,0.017263,0.018496,0.01233,0.001233,0.01603,0.017263,0.001233,0,0.036991,0.04439,0.062885,0.014797,0.01233,0.05672,0.008631,0.009864,0.007398,0.004932,0.008631,0,0.003699,0.013564,0,0.001233,0.001233,0.004932,0.002466,0,0.004932,0.006165,0,0,1
sp|Q9ESD7|DYSF_MOUSE,0.021531,0.02488,0.025837,0.009091,0.008134,0.03445,0.005742,0.002392,0.022488,0.036842,0.03445,0.011005,0.011005,0.048325,0.011483,0.000957,0.028708,0.03445,0.043062,0.011005,0.017225,0.054545,0.008612,0.004306,0.009091,0.007177,0.01244,0.002871,0.00622,0.017225,0.002871,0.002871,0.010048,0.013876,0.011005,0.004306,0.006699,0.025837,0.002392,0.001435,0.033971,0.047847,0.056938,0.01866,0.022488,0.079904,0.015311,0.00622,0.004306,0.008134,0.014833,0.003828,0.002392,0.013876,0.002871,0.000478,0.001914,0.003828,0.003349,0,0.001914,0.00622,0.001435,0.000478,1
sp|Q9JLJ4|ELOV2_MOUSE,0.006849,0.017123,0.023973,0.003425,0.003425,0.013699,0.003425,0,0.013699,0.023973,0.030822,0.003425,0.003425,0.058219,0.017123,0,0.023973,0.030822,0.041096,0.020548,0.010274,0.058219,0.003425,0.006849,0.003425,0.006849,0.006849,0.003425,0,0.030822,0,0,0.003425,0.006849,0.006849,0,0.003425,0.013699,0,0,0.013699,0.054795,0.065068,0.013699,0.010274,0.15411,0.054795,0.006849,0.006849,0.013699,0.017123,0.006849,0.003425,0.030822,0.010274,0.003425,0,0.003425,0.003425,0,0,0.006849,0.003425,0,1
sp|Q9QXW9|LAT2_MOUSE,0.011299,0.013183,0.028249,0.015066,0.009416,0.035782,0.00565,0.001883,0.016949,0.011299,0.015066,0.007533,0.007533,0.037665,0,0.003766,0.032015,0.016949,0.028249,0.009416,0.013183,0.060264,0.013183,0.003766,0.013183,0.00565,0.015066,0.009416,0.001883,0.028249,0.013183,0,0.009416,0.00565,0.009416,0.00565,0.00565,0.022599,0,0,0.035782,0.037665,0.06968,0.030132,0.015066,0.156309,0.018832,0.011299,0.001883,0.007533,0.011299,0.007533,0.00565,0.018832,0.001883,0,0.001883,0.001883,0,0,0.001883,0.013183,0.001883,0,1
sp|Q9R0Y1|ASIC5_MOUSE,0.00202,0.012121,0.032323,0.008081,0.00404,0.028283,0.006061,0.006061,0.012121,0.042424,0.038384,0.006061,0.012121,0.046465,0.010101,0.006061,0.022222,0.044444,0.046465,0.008081,0.008081,0.076768,0.016162,0.006061,0.006061,0.010101,0.014141,0.00404,0.00404,0.018182,0,0,0.006061,0.008081,0.010101,0.00202,0.006061,0.010101,0,0.00202,0.044444,0.046465,0.060606,0.024242,0.006061,0.10303,0.018182,0.006061,0.00202,0.006061,0.018182,0.00202,0.00404,0.018182,0,0,0.00404,0.00404,0.006061,0.00202,0.00202,0.008081,0,0.00404,1
sp|Q9WV06|ANKR2_MOUSE,0.054878,0.039634,0.02439,0.018293,0.021341,0.036585,0,0,0.039634,0.054878,0.04878,0.015244,0.006098,0.060976,0.003049,0,0.027439,0.057927,0.02439,0.003049,0,0.04878,0.003049,0.006098,0.009146,0,0.021341,0,0.009146,0.030488,0,0,0.012195,0.015244,0.009146,0,0.006098,0.003049,0,0,0.051829,0.051829,0.039634,0.02439,0.003049,0.07622,0.006098,0.003049,0,0.003049,0.003049,0.006098,0,0,0,0,0,0.009146,0,0,0,0,0,0,1
sp|Q9Z0F3|B2L10_MOUSE,0.005236,0.020942,0.036649,0.010471,0.005236,0.031414,0.005236,0,0.020942,0.04712,0.052356,0.005236,0.005236,0.062827,0.005236,0,0.026178,0.031414,0.031414,0.005236,0.015707,0.057592,0.005236,0.005236,0.010471,0.010471,0.010471,0.005236,0,0.015707,0,0,0.010471,0.005236,0.005236,0.005236,0.005236,0.010471,0.005236,0,0.036649,0.08377,0.026178,0.015707,0.010471,0.13089,0.015707,0.010471,0,0.005236,0,0,0,0.015707,0,0.010471,0,0.005236,0.005236,0.005236,0.005236,0.005236,0,0,1
sp|Q9Z2E2|MBD1_MOUSE,0.029874,0.02673,0.025157,0.007862,0.012579,0.031447,0.009434,0.004717,0.02673,0.055031,0.037736,0.018868,0.023585,0.042453,0.004717,0.02044,0.023585,0.036164,0.051887,0.015723,0.012579,0.039308,0.006289,0.011006,0.009434,0.023585,0.012579,0.007862,0.003145,0.009434,0.001572,0.003145,0.02044,0.02044,0.009434,0.003145,0.009434,0.012579,0.003145,0,0.023585,0.042453,0.040881,0.014151,0.009434,0.02673,0.007862,0.014151,0.006289,0.006289,0.011006,0,0.003145,0.006289,0,0,0.007862,0.018868,0.006289,0.003145,0.004717,0.012579,0,0.004717,1
sp|P00724|INV2_YEAST,0.016917,0.016917,0.045113,0.003759,0,0.033835,0.00188,0,0.015038,0.011278,0.028195,0.003759,0.003759,0.035714,0.015038,0,0.035714,0.031955,0.093985,0.016917,0.013158,0.080827,0.033835,0,0.005639,0.007519,0.015038,0.009398,0.00188,0.015038,0.003759,0,0.011278,0,0.011278,0.00188,0,0.011278,0.011278,0.00188,0.026316,0.039474,0.084586,0.013158,0.022556,0.052632,0.016917,0,0.009398,0.007519,0.028195,0.009398,0.007519,0.020677,0.003759,0.00188,0,0,0,0,0,0.00188,0.00188,0,1
sp|P06103|EIF3B_YEAST,0.015727,0.02097,0.034076,0.002621,0.009174,0.045872,0.002621,0.001311,0.02097,0.032765,0.031455,0.006553,0.006553,0.070773,0.005242,0,0.040629,0.060288,0.061599,0.005242,0.010485,0.060288,0.013106,0.003932,0.002621,0.006553,0.007864,0.002621,0,0.015727,0.001311,0.001311,0.006553,0.011796,0.010485,0.001311,0.001311,0.011796,0.006553,0,0.040629,0.036697,0.091743,0.014417,0.019659,0.06291,0.017038,0.001311,0.005242,0.005242,0.015727,0.005242,0.002621,0.011796,0.006553,0,0.002621,0,0.001311,0,0,0.003932,0,0,1
sp|P11655|SEC12_YEAST,0.019108,0.014862,0.03397,0.006369,0,0.036093,0,0,0.010616,0.025478,0.038217,0.004246,0.004246,0.061571,0.004246,0,0.03397,0.042463,0.095541,0.019108,0.010616,0.106157,0.006369,0.002123,0.012739,0.004246,0.016985,0.002123,0,0.021231,0.002123,0,0.004246,0.002123,0.012739,0,0,0,0.002123,0,0.027601,0.050955,0.110403,0.025478,0.006369,0.057325,0.014862,0.004246,0.004246,0.004246,0.008493,0.002123,0,0.010616,0.002123,0,0,0.002123,0.004246,0,0,0,0,0,1
sp|P11709|BIK1_YEAST,0.029545,0.043182,0.034091,0,0.002273,0.040909,0,0,0.047727,0.070455,0.052273,0.006818,0.006818,0.065909,0.006818,0.004545,0.029545,0.054545,0.068182,0.011364,0.015909,0.054545,0.004545,0.002273,0.002273,0.006818,0.009091,0.006818,0,0.006818,0.004545,0,0,0.013636,0.013636,0,0.009091,0.006818,0,0,0.036364,0.072727,0.052273,0.006818,0.009091,0.040909,0.006818,0,0.004545,0.002273,0.004545,0.002273,0,0.009091,0,0.002273,0,0,0.004545,0.002273,0,0.002273,0,0,1
sp|P15380|PUT4_YEAST,0.017544,0.014354,0.025518,0.007974,0.007974,0.035088,0.00319,0,0.015949,0.025518,0.014354,0.012759,0.00638,0.036683,0.004785,0.001595,0.028708,0.023923,0.062201,0.017544,0.00638,0.065391,0.007974,0.00638,0.00638,0.014354,0.023923,0.011164,0.001595,0.023923,0.007974,0.00319,0.00319,0.00638,0.009569,0.004785,0.001595,0.009569,0.004785,0.001595,0.030303,0.028708,0.066986,0.031898,0.011164,0.119617,0.023923,0.009569,0.004785,0.00319,0.012759,0.00319,0.00638,0.019139,0.011164,0.00319,0.00638,0.001595,0.00319,0.00319,0,0.011164,0,0,1
sp|P19807|HNM1_YEAST,0.021314,0.012433,0.026643,0.008881,0.007105,0.033748,0.010657,0.001776,0.024867,0.012433,0.019538,0.001776,0.003552,0.030195,0.003552,0.005329,0.026643,0.019538,0.040853,0.023091,0.012433,0.083481,0.010657,0.005329,0.003552,0.001776,0.017762,0.008881,0.005329,0.030195,0.007105,0,0,0.008881,0.005329,0.003552,0.003552,0.017762,0,0,0.0373,0.033748,0.092362,0.023091,0.007105,0.113677,0.026643,0.012433,0.001776,0.008881,0.012433,0.007105,0,0.024867,0.001776,0.001776,0.007105,0.005329,0.005329,0,0,0.008881,0,0.001776,1
sp|P23585|HXT2_YEAST,0.014787,0.016636,0.018484,0.003697,0.005545,0.042514,0.005545,0,0.016636,0.016636,0.025878,0.016636,0.001848,0.031423,0.003697,0,0.025878,0.027726,0.049908,0.011091,0.009242,0.064695,0.014787,0.001848,0.003697,0.005545,0.020333,0.022181,0.005545,0.033272,0.005545,0.001848,0.003697,0.009242,0.007394,0.001848,0,0.007394,0.001848,0,0.03512,0.029575,0.072089,0.033272,0.009242,0.134935,0.025878,0.014787,0.007394,0.007394,0.009242,0.001848,0,0.031423,0.003697,0.001848,0.001848,0,0.001848,0.007394,0,0.007394,0.001848,0,1
sp|P25043|PSB2_YEAST,0.019157,0.030651,0.042146,0.007663,0.003831,0.042146,0,0.003831,0.011494,0.034483,0.042146,0.015326,0.003831,0.042146,0.019157,0,0.038314,0.038314,0.038314,0.019157,0.019157,0.068966,0.015326,0.003831,0.02682,0,0.030651,0,0,0.022989,0,0,0.003831,0.003831,0.015326,0,0,0,0,0.003831,0.034483,0.05364,0.072797,0.022989,0,0.061303,0.007663,0.003831,0.011494,0.003831,0.007663,0.007663,0,0.011494,0.003831,0,0.003831,0.003831,0,0.003831,0,0.003831,0,0,1
sp|P25046|MED19_YEAST,0,0.027273,0.018182,0.009091,0.013636,0.018182,0,0,0.018182,0.054545,0.072727,0.009091,0.004545,0.05,0,0,0.031818,0.077273,0.104545,0.022727,0.009091,0.045455,0.018182,0.004545,0.013636,0.013636,0.018182,0.004545,0.004545,0.009091,0,0,0.004545,0.009091,0.018182,0.004545,0,0.009091,0.013636,0,0.013636,0.027273,0.059091,0.013636,0.022727,0.040909,0.018182,0,0.004545,0.004545,0.018182,0,0.004545,0.018182,0,0,0,0,0,0,0,0.004545,0,0,1
sp|P25336|MSH3_YEAST,0.016699,0.022593,0.030452,0.004912,0.003929,0.031434,0.002947,0.002947,0.020629,0.035363,0.044204,0.007859,0.002947,0.070727,0.007859,0.001965,0.033399,0.05501,0.059921,0.010806,0.008841,0.077603,0.007859,0.003929,0.001965,0.004912,0.010806,0.003929,0.001965,0.011788,0.002947,0,0.001965,0.010806,0.008841,0.000982,0,0.008841,0,0,0.035363,0.051081,0.094303,0.007859,0.010806,0.099214,0.013752,0.000982,0.003929,0.009823,0.005894,0.000982,0.002947,0.011788,0.000982,0.000982,0.000982,0.001965,0.003929,0,0,0.002947,0.000982,0,1
sp|P25582|SPB1_YEAST,0.021403,0.035672,0.040428,0.008323,0.003567,0.045184,0.003567,0.002378,0.035672,0.077289,0.043995,0.015458,0.007134,0.047562,0.005945,0,0.045184,0.045184,0.060642,0.010702,0.004756,0.060642,0.008323,0.001189,0.004756,0.014269,0.011891,0.004756,0.001189,0.01308,0.001189,0,0.002378,0.003567,0.005945,0.001189,0.001189,0.014269,0,0.001189,0.043995,0.052319,0.058264,0.008323,0.011891,0.060642,0.009512,0.002378,0.007134,0.007134,0.011891,0,0,0.002378,0.001189,0,0,0.001189,0.002378,0.001189,0,0.002378,0,0,1
sp|P31381|FUN26_YEAST,0.009671,0.011605,0.034816,0.009671,0.005803,0.032882,0.007737,0,0.01354,0.017408,0.023211,0.009671,0.005803,0.03675,0.005803,0,0.040619,0.030948,0.073501,0.01354,0.003868,0.083172,0.009671,0,0.007737,0.005803,0.021277,0.007737,0.001934,0.009671,0.001934,0,0.001934,0.001934,0.011605,0,0,0.015474,0,0,0.034816,0.03675,0.075435,0.015474,0.01354,0.172147,0.019342,0.005803,0.001934,0.009671,0.009671,0,0,0.021277,0,0.001934,0.001934,0,0,0,0,0.005803,0,0,1
sp|P31755|OCH1_YEAST,0.010417,0.020833,0.029167,0,0.002083,0.0125,0,0,0.008333,0.0375,0.054167,0.010417,0.008333,0.047917,0.010417,0.002083,0.020833,0.047917,0.1,0.010417,0.029167,0.072917,0.016667,0,0.00625,0.004167,0.0125,0.002083,0.002083,0.00625,0,0,0.004167,0.01875,0.014583,0,0,0.01875,0.00625,0,0.016667,0.041667,0.070833,0.010417,0.01875,0.10625,0.016667,0,0.010417,0.008333,0.014583,0.002083,0.002083,0.0125,0.010417,0,0,0,0,0,0,0.002083,0,0,1
sp|P32332|OAC1_YEAST,0.012346,0.021605,0.027778,0.009259,0,0.037037,0.009259,0,0.018519,0.046296,0.033951,0.003086,0.003086,0.049383,0.012346,0.003086,0.012346,0.046296,0.046296,0.024691,0.006173,0.058642,0,0,0.021605,0.015432,0.006173,0.018519,0.003086,0.024691,0,0.006173,0,0.003086,0.006173,0,0.003086,0.021605,0,0,0.049383,0.033951,0.058642,0.040123,0.018519,0.111111,0.015432,0,0.003086,0.006173,0.003086,0.003086,0,0.021605,0.003086,0,0,0,0.006173,0,0,0.003086,0,0,1
sp|P32368|SAC1_YEAST,0.011236,0.020867,0.027287,0.00321,0.008026,0.040128,0.006421,0,0.020867,0.038523,0.036918,0.008026,0.004815,0.060995,0.014446,0,0.025682,0.049759,0.065811,0.009631,0.006421,0.070626,0.008026,0.001605,0.009631,0.008026,0.012841,0.001605,0.00321,0.020867,0.00321,0,0.00321,0.008026,0.009631,0.004815,0.001605,0.004815,0.00321,0.001605,0.038523,0.05297,0.070626,0.027287,0.008026,0.078652,0.016051,0.00321,0.008026,0.008026,0.011236,0.00321,0.00321,0.017657,0.004815,0,0,0.001605,0.00321,0,0,0.001605,0,0,1
sp|P32585|MED18_YEAST,0.003257,0.006515,0.035831,0,0.009772,0.029316,0.003257,0,0.013029,0.016287,0.039088,0.009772,0.006515,0.04886,0,0,0.032573,0.042345,0.130293,0.009772,0.013029,0.084691,0.009772,0.003257,0.006515,0.003257,0.013029,0,0,0.026059,0.003257,0,0.003257,0.009772,0.019544,0,0,0.006515,0.006515,0,0.019544,0.042345,0.078176,0.029316,0.013029,0.091205,0.019544,0,0.009772,0.003257,0.009772,0.003257,0.003257,0.009772,0,0.003257,0,0.003257,0.003257,0,0,0,0,0,1
sp|P32623|CRH2_YEAST,0.012848,0.008565,0.047109,0.008565,0,0.023555,0.002141,0.006424,0.006424,0.010707,0.044968,0.002141,0.002141,0.014989,0.010707,0.002141,0.042827,0.038544,0.179872,0.025696,0.012848,0.06424,0.03212,0.008565,0.012848,0.004283,0.023555,0.004283,0,0.006424,0.012848,0,0.004283,0.004283,0.010707,0.002141,0.002141,0,0.002141,0.002141,0.019272,0.017131,0.072805,0.008565,0.004283,0.059957,0.006424,0.004283,0.008565,0.004283,0.023555,0.010707,0.002141,0.019272,0.004283,0,0,0.006424,0.002141,0.004283,0.004283,0.002141,0.004283,0.002141,1
sp|P32629|ANP1_YEAST,0.018,0.024,0.022,0.006,0.002,0.026,0.004,0,0.02,0.062,0.048,0.012,0.006,0.048,0.01,0.002,0.026,0.048,0.064,0.01,0.01,0.068,0.016,0,0.004,0.006,0.012,0.008,0.008,0.018,0.004,0,0.002,0.004,0.018,0.002,0.006,0.014,0.006,0,0.024,0.05,0.07,0.018,0.018,0.074,0.014,0,0.008,0.012,0.01,0.004,0.004,0.018,0.002,0,0,0.002,0,0,0,0,0,0,1
sp|P32901|PTR2_YEAST,0.023295,0.014975,0.02995,0.004992,0.006656,0.043261,0.006656,0.001664,0.008319,0.023295,0.028286,0.008319,0.004992,0.031614,0.011647,0.001664,0.033278,0.02995,0.043261,0.016639,0.004992,0.063228,0.011647,0.004992,0.014975,0,0.013311,0.004992,0.004992,0.016639,0.004992,0,0.004992,0.009983,0.013311,0.001664,0.006656,0.013311,0.006656,0,0.03827,0.031614,0.063228,0.016639,0.014975,0.133111,0.023295,0.009983,0.004992,0.008319,0.016639,0.004992,0.008319,0.019967,0.003328,0.001664,0.003328,0,0.001664,0.001664,0.004992,0.006656,0.001664,0,1
sp|P33334|PRP8_YEAST,0.019063,0.02155,0.031496,0.004559,0.008703,0.036055,0.006216,0.000829,0.024036,0.041857,0.037712,0.008288,0.008703,0.053046,0.010361,0.001243,0.027766,0.041442,0.05346,0.010361,0.012018,0.069623,0.016162,0.000829,0.005802,0.005802,0.009946,0.002487,0.001243,0.01409,0.002072,0.000414,0.007874,0.008703,0.012433,0.002487,0.007874,0.015748,0.00373,0,0.03564,0.050559,0.070866,0.011189,0.018235,0.082056,0.018235,0.000829,0.008288,0.01409,0.01409,0.002072,0.002072,0.016162,0.00373,0,0,0.001243,0.002072,0,0,0.000829,0,0,1
sp|P36062|AVT3_YEAST,0.026012,0.010116,0.027457,0.004335,0.004335,0.043353,0.00578,0,0.011561,0.024566,0.041908,0.011561,0.007225,0.031792,0.00289,0,0.021676,0.043353,0.067919,0.018786,0.013006,0.073699,0.011561,0.004335,0.007225,0.011561,0.018786,0.00578,0.00289,0.020231,0.004335,0.001445,0.00578,0.008671,0.018786,0.001445,0.001445,0.013006,0.00289,0,0.044798,0.027457,0.067919,0.026012,0.020231,0.102601,0.013006,0.004335,0.004335,0.00578,0.008671,0.00289,0.00289,0.014451,0.004335,0,0,0,0.00289,0,0,0.007225,0,0.00289,1
sp|P36160|RPF2_YEAST,0.020349,0.031977,0.023256,0.002907,0.011628,0.017442,0,0.002907,0.017442,0.055233,0.049419,0.017442,0.011628,0.069767,0.005814,0,0.020349,0.05814,0.046512,0.014535,0.005814,0.06686,0.008721,0,0.005814,0.002907,0.020349,0.005814,0.005814,0.017442,0.002907,0,0.002907,0.011628,0.002907,0,0,0.023256,0,0.002907,0.037791,0.069767,0.069767,0.017442,0.008721,0.087209,0.005814,0,0.005814,0.005814,0.005814,0.002907,0,0.002907,0,0,0,0,0,0,0,0.005814,0,0,1
sp|P38624|PSB1_YEAST,0.013953,0.027907,0.051163,0.004651,0,0.032558,0,0,0.023256,0.013953,0.032558,0.009302,0.004651,0.023256,0.032558,0.004651,0.051163,0.032558,0.046512,0.032558,0,0.074419,0.013953,0.004651,0.009302,0.027907,0.023256,0.009302,0,0.023256,0,0,0.009302,0,0.009302,0,0,0,0,0,0.027907,0.037209,0.051163,0.023256,0.013953,0.088372,0.009302,0.009302,0,0.004651,0.032558,0.004651,0,0.009302,0.009302,0,0,0.004651,0.004651,0.004651,0,0.004651,0,0,1
sp|P40074|AVT6_YEAST,0.026786,0.020089,0.029018,0.002232,0.002232,0.035714,0.004464,0,0.011161,0.013393,0.017857,0.002232,0.006696,0.058036,0.004464,0,0.026786,0.029018,0.037946,0.011161,0.011161,0.064732,0.006696,0,0,0.002232,0.006696,0.002232,0.002232,0.035714,0.006696,0,0.002232,0.011161,0.013393,0.002232,0.002232,0.015625,0,0,0.042411,0.033482,0.078125,0.024554,0.017857,0.167411,0.017857,0.022321,0.004464,0.004464,0.002232,0.008929,0.004464,0.015625,0,0,0.004464,0.002232,0.002232,0.002232,0,0.011161,0,0,1
sp|P42839|VNX1_YEAST,0.01652,0.02533,0.031938,0.003304,0.001101,0.022026,0.005507,0.002203,0.014317,0.036344,0.039648,0.006608,0.007709,0.040749,0.011013,0,0.030837,0.037445,0.061674,0.008811,0.018722,0.067181,0.014317,0.004405,0.007709,0.004405,0.008811,0.003304,0,0.014317,0.006608,0.001101,0.007709,0.006608,0.013216,0.003304,0.003304,0.009912,0.002203,0,0.024229,0.030837,0.07489,0.01652,0.013216,0.136564,0.015419,0.007709,0.005507,0.012115,0.011013,0.004405,0.001101,0.018722,0.003304,0.002203,0.002203,0.002203,0.002203,0,0.001101,0.009912,0,0,1
sp|P47176|BCA2_YEAST,0.023936,0.015957,0.018617,0.021277,0.010638,0.026596,0.023936,0.00266,0.015957,0.023936,0.047872,0.007979,0.010638,0.037234,0.007979,0.00266,0.029255,0.037234,0.037234,0.013298,0.007979,0.077128,0.00266,0.00266,0.018617,0.015957,0.021277,0.007979,0.005319,0.013298,0.005319,0,0.005319,0,0.015957,0.010638,0.007979,0.021277,0.00266,0,0.034574,0.050532,0.06383,0.018617,0.015957,0.06117,0.013298,0.00266,0.010638,0.005319,0.007979,0.005319,0.00266,0.018617,0,0.005319,0.00266,0.005319,0,0.00266,0.00266,0.00266,0,0,1
sp|P53769|CWC24_YEAST,0.011583,0.03861,0.042471,0,0,0.011583,0,0,0.023166,0.07722,0.061776,0.011583,0.007722,0.042471,0.003861,0.019305,0.03861,0.050193,0.092664,0.015444,0.003861,0.07722,0.007722,0,0.003861,0.011583,0.015444,0,0,0.011583,0.003861,0.003861,0,0.007722,0.011583,0,0,0,0,0,0.027027,0.042471,0.050193,0.015444,0.007722,0.042471,0.011583,0.011583,0,0.007722,0.003861,0.007722,0,0.007722,0,0.003861,0,0.015444,0.011583,0,0,0.007722,0.003861,0,1
