,C(P1.G1),C(P1.G2),C(P1.G3),C(P2.G1),C(P2.G2),C(P2.G3),C(P3.G1),C(P3.G2),C(P3.G3),C(P4.G1),C(P4.G2),C(P4.G3),C(P5.G1),C(P5.G2),C(P5.G3),C(P6.G1),C(P6.G2),C(P6.G3),C(P7.G1),C(P7.G2),C(P7.G3),"T(P1(1,2))","T(P1(1,3))","T(P1(2,3))","T(P2(1,2))","T(P2(1,3))","T(P2(2,3))","T(P3(1,2))","T(P3(1,3))","T(P3(2,3))","T(P4(1,2))","T(P4(1,3))","T(P4(2,3))","T(P5(1,2))","T(P5(1,3))","T(P5(2,3))","T(P6(1,2))","T(P6(1,3))","T(P6(2,3))","T(P7(1,2))","T(P7(1,3))","T(P7(2,3))",D(P1.G1.First),D(P1.G1.25%),D(P1.G1.50%),D(P1.G1.75%),D(P1.G1.100%),D(P1.G2.First),D(P1.G2.25%),D(P1.G2.50%),D(P1.G2.75%),D(P1.G2.100%),D(P1.G3.First),D(P1.G3.25%),D(P1.G3.50%),D(P1.G3.75%),D(P1.G3.100%),D(P2.G1.First),D(P2.G1.25%),D(P2.G1.50%),D(P2.G1.75%),D(P2.G1.100%),D(P2.G2.First),D(P2.G2.25%),D(P2.G2.50%),D(P2.G2.75%),D(P2.G2.100%),D(P2.G3.First),D(P2.G3.25%),D(P2.G3.50%),D(P2.G3.75%),D(P2.G3.100%),D(P3.G1.First),D(P3.G1.25%),D(P3.G1.50%),D(P3.G1.75%),D(P3.G1.100%),D(P3.G2.First),D(P3.G2.25%),D(P3.G2.50%),D(P3.G2.75%),D(P3.G2.100%),D(P3.G3.First),D(P3.G3.25%),D(P3.G3.50%),D(P3.G3.75%),D(P3.G3.100%),D(P4.G1.First),D(P4.G1.25%),D(P4.G1.50%),D(P4.G1.75%),D(P4.G1.100%),D(P4.G2.First),D(P4.G2.25%),D(P4.G2.50%),D(P4.G2.75%),D(P4.G2.100%),D(P4.G3.First),D(P4.G3.25%),D(P4.G3.50%),D(P4.G3.75%),D(P4.G3.100%),D(P5.G1.First),D(P5.G1.25%),D(P5.G1.50%),D(P5.G1.75%),D(P5.G1.100%),D(P5.G2.First),D(P5.G2.25%),D(P5.G2.50%),D(P5.G2.75%),D(P5.G2.100%),D(P5.G3.First),D(P5.G3.25%),D(P5.G3.50%),D(P5.G3.75%),D(P5.G3.100%),D(P6.G1.First),D(P6.G1.25%),D(P6.G1.50%),D(P6.G1.75%),D(P6.G1.100%),D(P6.G2.First),D(P6.G2.25%),D(P6.G2.50%),D(P6.G2.75%),D(P6.G2.100%),D(P6.G3.First),D(P6.G3.25%),D(P6.G3.50%),D(P6.G3.75%),D(P6.G3.100%),D(P7.G1.First),D(P7.G1.25%),D(P7.G1.50%),D(P7.G1.75%),D(P7.G1.100%),D(P7.G2.First),D(P7.G2.25%),D(P7.G2.50%),D(P7.G2.75%),D(P7.G2.100%),D(P7.G3.First),D(P7.G3.25%),D(P7.G3.50%),D(P7.G3.75%),D(P7.G3.100%),
sp|P27278|NADR_ECOLI,140,138,132,138,155,117,151,109,150,119,174,117,46,306,58,184,124,102,172,140,98,94,89,94,92,88,92,83,116,81,96,72,108,70,11,83,114,88,66,118,74,65,0.012195,0.270732,0.519512,0.807317,1,0.004878,0.2,0.460976,0.668293,0.992683,0.002439,0.239024,0.514634,0.778049,0.990244,0.004878,0.22439,0.473171,0.695122,0.992683,0.017073,0.282927,0.541463,0.819512,0.997561,0.002439,0.243902,0.487805,0.734146,1,0.002439,0.243902,0.531707,0.763415,0.990244,0.004878,0.192683,0.44878,0.658537,0.992683,0.012195,0.268293,0.512195,0.792683,1,0.004878,0.241463,0.492683,0.695122,0.992683,0.017073,0.282927,0.519512,0.807317,0.997561,0.002439,0.243902,0.487805,0.734146,1,0.019512,0.209756,0.487805,0.741463,1,0.002439,0.229268,0.485366,0.72439,0.997561,0.012195,0.353659,0.639024,0.863415,0.995122,0.002439,0.219512,0.460976,0.780488,1,0.009756,0.290244,0.539024,0.74878,0.980488,0.004878,0.270732,0.5,0.695122,0.992683,0.009756,0.234146,0.514634,0.746341,0.992683,0.012195,0.270732,0.519512,0.807317,1,0.002439,0.217073,0.453659,0.658537,0.990244,0
sp|P68767|AMPA_ECOLI,157,194,152,198,193,112,166,170,167,169,222,112,56,390,57,239,124,140,233,157,113,127,90,121,156,90,83,116,109,116,146,76,97,86,14,89,112,132,74,135,99,82,0.003976,0.212724,0.429423,0.707753,1,0.007952,0.298211,0.542744,0.7833,0.996024,0.001988,0.222664,0.526839,0.727634,0.992048,0.007952,0.304175,0.550696,0.77336,0.996024,0.003976,0.212724,0.459245,0.719682,1,0.001988,0.244533,0.455268,0.733598,0.992048,0.001988,0.232604,0.50497,0.72167,0.992048,0.007952,0.304175,0.548708,0.789264,0.996024,0.003976,0.22664,0.439364,0.729622,1,0.007952,0.333996,0.550696,0.789264,0.996024,0.003976,0.2167,0.471173,0.715706,1,0.001988,0.244533,0.455268,0.733598,0.992048,0.011928,0.178926,0.328032,0.656064,0.986083,0.001988,0.270378,0.514911,0.761431,0.996024,0.003976,0.202783,0.502982,0.729622,1,0.001988,0.248509,0.471173,0.761431,1,0.005964,0.244533,0.526839,0.727634,0.992048,0.007952,0.280318,0.518887,0.759443,0.996024,0.005964,0.272366,0.550696,0.77336,0.996024,0.003976,0.212724,0.429423,0.707753,1,0.001988,0.262425,0.483101,0.697813,0.964215,0
sp|P69786|PTGCB_ECOLI,87,206,184,199,168,110,198,182,97,173,194,110,33,415,29,187,159,131,280,87,110,70,60,171,154,84,84,162,75,68,137,75,93,58,4,46,128,106,98,85,135,45,0.006289,0.297694,0.578616,0.863732,0.997904,0.010482,0.251572,0.503145,0.731656,1,0.002096,0.21174,0.448637,0.706499,0.993711,0.010482,0.251572,0.519916,0.765199,0.987421,0.008386,0.215933,0.463312,0.746331,0.997904,0.002096,0.285115,0.490566,0.710692,1,0.002096,0.236897,0.45283,0.706499,0.993711,0.010482,0.243187,0.509434,0.735849,0.981132,0.006289,0.291405,0.566038,0.838574,1,0.010482,0.245283,0.528302,0.802935,0.987421,0.008386,0.218029,0.459119,0.733753,0.997904,0.002096,0.285115,0.490566,0.710692,1,0.006289,0.291405,0.580713,0.863732,0.995807,0.002096,0.236897,0.475891,0.721174,1,0.104822,0.42348,0.698113,0.865828,0.989518,0.002096,0.228512,0.51782,0.786164,1,0.004193,0.283019,0.473795,0.725367,0.993711,0.008386,0.245283,0.509434,0.735849,0.997904,0.004193,0.228512,0.467505,0.721174,0.993711,0.006289,0.297694,0.578616,0.863732,0.997904,0.002096,0.259958,0.503145,0.708595,1,0
sp|P68187|MALK_ECOLI,117,123,131,127,165,79,137,107,127,104,188,79,39,289,43,176,100,95,176,117,78,64,90,96,109,53,72,85,103,61,106,40,85,57,11,69,99,100,46,113,68,41,0.013477,0.291105,0.498652,0.77628,0.991914,0.005391,0.229111,0.495957,0.725067,0.997305,0.002695,0.242588,0.504043,0.74124,1,0.005391,0.210243,0.495957,0.733154,0.997305,0.010782,0.291105,0.522911,0.784367,1,0.002695,0.239892,0.487871,0.660377,0.989218,0.002695,0.234501,0.504043,0.74124,1,0.005391,0.210243,0.450135,0.703504,0.997305,0.013477,0.299191,0.520216,0.778976,0.991914,0.005391,0.196765,0.444744,0.673854,0.997305,0.010782,0.293801,0.549865,0.787062,1,0.002695,0.239892,0.487871,0.660377,0.989218,0.02965,0.28841,0.479784,0.660377,0.989218,0.002695,0.239892,0.501348,0.746631,1,0.040431,0.253369,0.544474,0.800539,0.991914,0.002695,0.285714,0.485175,0.743935,0.991914,0.010782,0.215633,0.525606,0.746631,1,0.008086,0.204852,0.477089,0.749326,0.997305,0.005391,0.242588,0.48248,0.746631,1,0.013477,0.291105,0.498652,0.77628,0.991914,0.002695,0.226415,0.504043,0.703504,0.994609,0
sp|P76014|DHAL_ECOLI,60,86,64,94,71,45,67,81,62,86,79,45,20,166,24,97,51,62,95,60,55,54,29,56,68,40,35,54,31,52,68,38,37,29,9,36,41,61,35,52,54,31,0.02381,0.209524,0.5,0.7,1,0.009524,0.32381,0.538095,0.780952,0.990476,0.004762,0.233333,0.42381,0.709524,0.980952,0.009524,0.27619,0.533333,0.757143,0.990476,0.014286,0.238095,0.495238,0.709524,1,0.004762,0.219048,0.466667,0.833333,0.995238,0.004762,0.233333,0.480952,0.709524,0.980952,0.009524,0.32381,0.538095,0.780952,0.990476,0.02381,0.209524,0.5,0.7,1,0.009524,0.27619,0.485714,0.761905,0.990476,0.014286,0.242857,0.5,0.709524,1,0.004762,0.219048,0.466667,0.833333,0.995238,0.02381,0.228571,0.466667,0.67619,0.995238,0.004762,0.266667,0.490476,0.757143,0.990476,0.080952,0.166667,0.5,0.661905,1,0.004762,0.280952,0.528571,0.819048,1,0.028571,0.219048,0.419048,0.642857,0.947619,0.009524,0.214286,0.404762,0.690476,0.933333,0.014286,0.266667,0.461905,0.733333,0.990476,0.02381,0.209524,0.5,0.7,1,0.004762,0.257143,0.566667,0.8,0.966667,0
sp|P00957|SYA_ECOLI,295,325,256,352,317,207,274,285,317,324,345,207,102,649,125,411,219,246,406,295,175,214,189,178,232,166,167,171,216,199,234,152,181,158,28,188,205,217,133,289,167,114,0.003425,0.255708,0.494292,0.727169,1,0.002283,0.229452,0.511416,0.76484,0.996575,0.001142,0.246575,0.477169,0.748858,0.998858,0.002283,0.256849,0.518265,0.769406,0.996575,0.007991,0.28653,0.530822,0.778539,1,0.001142,0.18379,0.425799,0.680365,0.997717,0.001142,0.240868,0.46347,0.736301,0.998858,0.002283,0.263699,0.537671,0.784247,0.996575,0.003425,0.248858,0.492009,0.721461,1,0.002283,0.273973,0.538813,0.780822,0.996575,0.007991,0.263699,0.493151,0.759132,1,0.001142,0.18379,0.425799,0.680365,0.997717,0.003425,0.307078,0.498858,0.744292,0.997717,0.001142,0.245434,0.504566,0.756849,1,0.007991,0.23516,0.480594,0.721461,0.977169,0.001142,0.302511,0.530822,0.76484,1,0.005708,0.208904,0.452055,0.707763,0.994292,0.002283,0.227169,0.502283,0.753425,0.995434,0.006849,0.27968,0.531963,0.772831,0.998858,0.003425,0.255708,0.494292,0.727169,1,0.001142,0.200913,0.440639,0.72032,0.995434,0
sp|P0A7L0|RL1_ECOLI,80,86,68,95,89,50,71,81,82,88,96,50,34,175,25,113,60,61,114,80,40,59,54,53,81,39,38,50,59,58,82,34,43,52,6,42,50,65,38,88,34,25,0.012821,0.217949,0.461538,0.713675,1,0.008547,0.294872,0.534188,0.752137,0.991453,0.004274,0.205128,0.487179,0.747863,0.995726,0.008547,0.290598,0.508547,0.764957,0.991453,0.017094,0.213675,0.487179,0.730769,1,0.004274,0.15812,0.465812,0.735043,0.931624,0.004274,0.205128,0.491453,0.747863,0.995726,0.008547,0.294872,0.512821,0.777778,0.991453,0.012821,0.217949,0.461538,0.717949,1,0.008547,0.269231,0.495726,0.773504,0.991453,0.017094,0.247863,0.525641,0.726496,1,0.004274,0.15812,0.465812,0.735043,0.931624,0.012821,0.132479,0.452991,0.75641,0.901709,0.004274,0.277778,0.525641,0.747863,1,0.055556,0.17094,0.418803,0.709402,0.961538,0.004274,0.205128,0.440171,0.75641,0.987179,0.021368,0.213675,0.491453,0.74359,0.995726,0.068376,0.299145,0.547009,0.752137,1,0.008547,0.264957,0.491453,0.760684,0.995726,0.012821,0.217949,0.461538,0.713675,1,0.004274,0.282051,0.568376,0.74359,0.991453,0
sp|P0A7V8|RS4_ECOLI,84,67,55,65,79,62,63,56,87,58,86,62,42,139,25,114,44,48,84,84,38,57,52,29,43,41,51,28,59,50,46,34,58,61,10,40,39,43,31,77,31,32,0.014563,0.271845,0.480583,0.757282,1,0.009709,0.208738,0.514563,0.723301,0.995146,0.004854,0.26699,0.509709,0.703883,0.985437,0.009709,0.18932,0.514563,0.762136,0.995146,0.024272,0.31068,0.548544,0.752427,0.985437,0.004854,0.228155,0.402913,0.728155,1,0.004854,0.26699,0.495146,0.694175,0.990291,0.009709,0.203883,0.524272,0.742718,0.995146,0.014563,0.271845,0.485437,0.757282,1,0.009709,0.203883,0.524272,0.762136,0.995146,0.024272,0.286408,0.495146,0.752427,0.985437,0.004854,0.228155,0.402913,0.728155,1,0.014563,0.213592,0.393204,0.73301,1,0.004854,0.252427,0.509709,0.703883,0.995146,0.072816,0.276699,0.548544,0.84466,0.980583,0.004854,0.23301,0.470874,0.76699,1,0.019417,0.296117,0.519417,0.694175,0.990291,0.029126,0.223301,0.485437,0.699029,0.995146,0.009709,0.252427,0.490291,0.703883,0.985437,0.014563,0.271845,0.480583,0.757282,1,0.004854,0.223301,0.533981,0.742718,0.995146,0
sp|P0A7W7|RS8_ECOLI,43,46,41,50,48,32,44,43,43,44,54,32,20,95,15,64,34,32,60,43,27,33,27,36,41,26,25,32,29,31,40,21,30,33,3,21,35,37,13,43,18,17,0.030769,0.253846,0.446154,0.669231,0.953846,0.015385,0.223077,0.538462,0.807692,1,0.007692,0.261538,0.484615,0.761538,0.992308,0.015385,0.2,0.523077,0.815385,1,0.030769,0.292308,0.469231,0.707692,0.992308,0.007692,0.238462,0.5,0.676923,0.984615,0.007692,0.276923,0.507692,0.761538,0.992308,0.015385,0.215385,0.538462,0.807692,1,0.030769,0.253846,0.446154,0.669231,0.953846,0.015385,0.2,0.523077,0.815385,1,0.030769,0.292308,0.469231,0.707692,0.992308,0.007692,0.238462,0.5,0.676923,0.984615,0.1,0.253846,0.530769,0.676923,0.9,0.007692,0.223077,0.515385,0.776923,1,0.038462,0.330769,0.415385,0.561538,0.953846,0.007692,0.238462,0.469231,0.707692,1,0.053846,0.3,0.546154,0.8,0.992308,0.015385,0.215385,0.438462,0.753846,0.946154,0.053846,0.284615,0.546154,0.792308,1,0.030769,0.253846,0.446154,0.669231,0.953846,0.007692,0.2,0.476923,0.715385,0.984615,0
sp|P07017|MCP2_ECOLI,174,223,156,231,218,104,168,203,182,219,230,104,50,442,61,276,136,141,243,174,136,150,96,122,187,81,75,118,112,144,186,78,78,83,9,101,143,144,64,147,112,99,0.005425,0.256781,0.533454,0.761302,0.996383,0.016275,0.276673,0.526221,0.76311,0.998192,0.001808,0.162749,0.39783,0.690778,1,0.016275,0.300181,0.551537,0.775769,0.998192,0.003617,0.242315,0.497288,0.757685,0.996383,0.001808,0.189873,0.347197,0.632911,1,0.001808,0.19349,0.379747,0.678119,1,0.016275,0.296564,0.553345,0.786618,0.998192,0.005425,0.251356,0.528029,0.75226,0.996383,0.016275,0.300181,0.54792,0.761302,0.998192,0.003617,0.24774,0.509946,0.779385,0.996383,0.001808,0.189873,0.347197,0.632911,1,0.007233,0.191682,0.468354,0.735986,0.980108,0.001808,0.244123,0.490054,0.743219,1,0.086799,0.321881,0.546112,0.78481,0.996383,0.001808,0.242315,0.511754,0.746835,0.996383,0.003617,0.244123,0.435805,0.712477,1,0.005425,0.260398,0.520796,0.775769,0.992767,0.003617,0.282098,0.502712,0.730561,1,0.005425,0.256781,0.533454,0.761302,0.996383,0.001808,0.206148,0.462929,0.76311,0.998192,0
sp|P0ADY3|RL14_ECOLI,43,37,43,42,49,32,44,35,44,35,56,32,23,89,11,52,37,34,58,43,22,31,27,21,33,19,22,22,28,30,30,16,25,33,3,19,37,21,15,40,21,18,0.02439,0.252033,0.520325,0.723577,0.98374,0.04878,0.235772,0.447154,0.764228,0.97561,0.00813,0.203252,0.504065,0.772358,1,0.04878,0.227642,0.487805,0.739837,0.97561,0.01626,0.203252,0.504065,0.756098,1,0.00813,0.243902,0.439024,0.642276,0.926829,0.00813,0.203252,0.495935,0.772358,1,0.04878,0.268293,0.528455,0.764228,0.97561,0.02439,0.243902,0.479675,0.723577,0.98374,0.04878,0.227642,0.455285,0.658537,0.96748,0.01626,0.284553,0.560976,0.764228,1,0.00813,0.243902,0.439024,0.642276,0.926829,0.138211,0.325203,0.479675,0.577236,0.926829,0.00813,0.219512,0.495935,0.756098,1,0.03252,0.300813,0.593496,0.747967,0.98374,0.00813,0.203252,0.471545,0.756098,1,0.01626,0.284553,0.495935,0.772358,0.99187,0.073171,0.227642,0.585366,0.731707,0.97561,0.01626,0.268293,0.487805,0.707317,1,0.02439,0.252033,0.520325,0.723577,0.98374,0.00813,0.227642,0.528455,0.788618,0.97561,0
sp|P0A7J3|RL10_ECOLI,51,66,48,69,56,40,51,62,52,63,62,40,24,120,21,97,39,29,84,51,30,37,35,38,47,34,29,39,36,36,49,32,31,35,9,31,48,38,14,59,26,13,0.024242,0.242424,0.448485,0.739394,0.987879,0.012121,0.272727,0.539394,0.787879,1,0.006061,0.212121,0.436364,0.709091,0.957576,0.012121,0.236364,0.515152,0.775758,1,0.018182,0.163636,0.424242,0.715152,0.987879,0.006061,0.309091,0.521212,0.684848,0.981818,0.006061,0.230303,0.460606,0.709091,0.957576,0.012121,0.272727,0.545455,0.775758,1,0.024242,0.242424,0.448485,0.739394,0.987879,0.012121,0.218182,0.545455,0.775758,1,0.018182,0.212121,0.436364,0.715152,0.987879,0.006061,0.309091,0.521212,0.684848,0.981818,0.048485,0.260606,0.442424,0.757576,0.981818,0.006061,0.236364,0.49697,0.739394,1,0.042424,0.218182,0.448485,0.751515,0.987879,0.006061,0.260606,0.557576,0.806061,1,0.066667,0.236364,0.460606,0.684848,0.957576,0.024242,0.181818,0.412121,0.69697,0.969697,0.012121,0.248485,0.49697,0.727273,1,0.024242,0.242424,0.448485,0.739394,0.987879,0.006061,0.309091,0.509091,0.775758,0.933333,0
sp|P02359|RS7_ECOLI,64,66,49,64,63,52,53,59,67,57,70,52,33,127,19,98,37,44,76,64,39,46,37,38,44,36,29,38,41,44,43,31,34,44,2,34,38,47,20,57,31,26,0.01676,0.268156,0.513966,0.726257,1,0.011173,0.273743,0.547486,0.837989,0.988827,0.005587,0.167598,0.407821,0.659218,0.994413,0.011173,0.256983,0.519553,0.748603,0.98324,0.03352,0.240223,0.418994,0.681564,1,0.005587,0.201117,0.564246,0.793296,0.988827,0.005587,0.173184,0.418994,0.670391,0.994413,0.011173,0.273743,0.519553,0.748603,0.98324,0.01676,0.290503,0.536313,0.759777,1,0.044693,0.273743,0.558659,0.782123,0.98324,0.011173,0.234637,0.413408,0.670391,1,0.005587,0.201117,0.564246,0.793296,0.988827,0.01676,0.195531,0.513966,0.731844,0.955307,0.005587,0.251397,0.497207,0.787709,1,0.083799,0.268156,0.413408,0.687151,0.815642,0.005587,0.27933,0.558659,0.77095,0.994413,0.03352,0.212291,0.407821,0.581006,0.988827,0.011173,0.206704,0.463687,0.73743,1,0.03352,0.240223,0.497207,0.73743,0.994413,0.01676,0.268156,0.513966,0.726257,1,0.005587,0.24581,0.47486,0.804469,0.988827,0
sp|P24228|DACB_ECOLI,134,196,147,206,168,103,162,174,141,177,197,103,44,395,38,205,131,141,224,134,119,92,95,120,140,78,79,118,109,78,139,69,88,76,4,68,112,131,76,125,133,62,0.004193,0.259958,0.545073,0.761006,1,0.008386,0.255765,0.494759,0.750524,0.993711,0.002096,0.232704,0.480084,0.725367,0.991614,0.008386,0.253669,0.469602,0.721174,0.989518,0.014675,0.238994,0.522013,0.765199,1,0.002096,0.262055,0.532495,0.777778,0.993711,0.002096,0.243187,0.484277,0.763103,0.993711,0.008386,0.230608,0.48218,0.72327,0.979036,0.004193,0.259958,0.54717,0.779874,1,0.008386,0.230608,0.486373,0.735849,0.989518,0.014675,0.243187,0.494759,0.752621,1,0.002096,0.262055,0.532495,0.777778,0.993711,0.004193,0.245283,0.545073,0.714885,0.987421,0.002096,0.249476,0.496855,0.752621,1,0.050314,0.27673,0.471698,0.70021,0.989518,0.002096,0.234801,0.522013,0.767296,0.995807,0.006289,0.230608,0.454927,0.725367,0.993711,0.008386,0.278826,0.494759,0.748428,1,0.006289,0.222222,0.490566,0.737945,0.991614,0.004193,0.259958,0.545073,0.761006,1,0.002096,0.291405,0.48218,0.754717,0.993711,0
sp|P0A9Q7|ADHE_ECOLI,259,371,261,382,307,202,289,323,279,332,357,202,97,690,104,409,245,237,423,259,209,219,133,230,288,171,122,223,164,208,294,147,146,139,27,157,209,217,143,228,191,124,0.005612,0.270483,0.510662,0.781145,0.997755,0.002245,0.239057,0.497194,0.755331,1,0.001122,0.246914,0.485971,0.716049,0.974186,0.002245,0.236813,0.482604,0.74523,1,0.003367,0.246914,0.479237,0.744108,0.992144,0.001122,0.297419,0.538721,0.768799,0.997755,0.001122,0.25477,0.492705,0.720539,0.974186,0.002245,0.233446,0.480359,0.74523,1,0.005612,0.271605,0.514029,0.785634,0.997755,0.002245,0.236813,0.480359,0.74523,1,0.003367,0.244669,0.479237,0.746352,0.992144,0.001122,0.297419,0.538721,0.768799,0.997755,0.016835,0.267116,0.514029,0.787879,0.997755,0.001122,0.241302,0.487093,0.742985,1,0.008979,0.270483,0.535354,0.754209,0.992144,0.001122,0.264871,0.52862,0.785634,1,0.003367,0.227834,0.459035,0.685746,0.978676,0.005612,0.242424,0.478114,0.73064,0.998878,0.002245,0.239057,0.481481,0.738496,1,0.005612,0.270483,0.510662,0.781145,0.997755,0.001122,0.244669,0.50954,0.736251,0.998878,0
sp|P31658|HCHA_ECOLI,79,122,82,120,89,74,94,99,90,99,110,74,25,224,34,126,71,86,127,79,77,63,41,78,87,58,45,77,54,56,82,43,60,37,7,51,65,76,41,61,66,43,0.014134,0.208481,0.466431,0.759717,0.975265,0.007067,0.24735,0.515901,0.749117,1,0.003534,0.282686,0.4947,0.731449,0.982332,0.007067,0.233216,0.537102,0.749117,1,0.010601,0.240283,0.484099,0.713781,0.982332,0.003534,0.261484,0.438163,0.784452,0.992933,0.003534,0.279152,0.484099,0.727915,0.992933,0.007067,0.250883,0.537102,0.749117,1,0.014134,0.226148,0.462898,0.759717,0.975265,0.007067,0.24735,0.54417,0.756184,1,0.010601,0.240283,0.484099,0.710247,0.982332,0.003534,0.261484,0.438163,0.784452,0.992933,0.024735,0.208481,0.452297,0.833922,0.957597,0.003534,0.257951,0.515901,0.738516,1,0.042403,0.201413,0.427562,0.756184,0.975265,0.003534,0.303887,0.519435,0.773852,0.996466,0.007067,0.212014,0.424028,0.720848,0.992933,0.021201,0.219081,0.5053,0.724382,1,0.010601,0.314488,0.558304,0.749117,1,0.014134,0.208481,0.466431,0.759717,0.975265,0.003534,0.159011,0.385159,0.720848,0.992933,0
sp|P0DOB5|PFKA_LACLA,98,140,102,142,129,69,110,124,106,132,139,69,34,265,41,137,94,109,177,98,65,64,69,82,95,57,50,85,76,61,93,53,54,52,10,64,78,89,66,106,66,27,0.005882,0.279412,0.573529,0.770588,1,0.014706,0.205882,0.438235,0.735294,0.979412,0.002941,0.261765,0.488235,0.729412,0.997059,0.014706,0.217647,0.438235,0.723529,0.979412,0.011765,0.279412,0.573529,0.823529,1,0.002941,0.211765,0.476471,0.702941,0.967647,0.002941,0.244118,0.485294,0.726471,0.997059,0.014706,0.205882,0.438235,0.75,0.979412,0.005882,0.302941,0.573529,0.767647,1,0.014706,0.208824,0.438235,0.723529,0.979412,0.011765,0.279412,0.567647,0.811765,1,0.002941,0.211765,0.476471,0.702941,0.967647,0.005882,0.211765,0.579412,0.764706,0.967647,0.002941,0.238235,0.482353,0.75,1,0.035294,0.302941,0.514706,0.711765,0.958824,0.002941,0.247059,0.570588,0.788235,0.997059,0.011765,0.232353,0.426471,0.644118,0.964706,0.026471,0.25,0.467647,0.752941,1,0.011765,0.238235,0.488235,0.747059,0.997059,0.005882,0.279412,0.573529,0.770588,1,0.002941,0.202941,0.423529,0.723529,0.976471,0
sp|Q07637|KPYK_LACLA,166,184,152,202,194,106,158,171,173,183,213,106,58,373,71,213,145,144,230,166,106,131,110,109,159,85,85,108,119,126,148,74,96,95,14,110,133,123,91,167,93,74,0.003984,0.262948,0.482072,0.7251,1,0.017928,0.221116,0.50996,0.756972,0.996016,0.001992,0.26494,0.511952,0.772908,0.998008,0.017928,0.241036,0.48008,0.762948,0.996016,0.003984,0.276892,0.503984,0.747012,0.998008,0.001992,0.187251,0.498008,0.74502,1,0.001992,0.272908,0.523904,0.756972,0.998008,0.017928,0.23506,0.50996,0.76494,0.996016,0.003984,0.239044,0.476096,0.729084,1,0.017928,0.23506,0.48008,0.762948,0.996016,0.003984,0.284861,0.501992,0.747012,0.998008,0.001992,0.187251,0.498008,0.74502,1,0.005976,0.2251,0.468127,0.75498,1,0.001992,0.25498,0.505976,0.750996,0.998008,0.031873,0.252988,0.474104,0.703187,0.952191,0.001992,0.229084,0.494024,0.74502,1,0.00996,0.278884,0.537849,0.772908,0.998008,0.003984,0.250996,0.456175,0.721116,0.984064,0.00996,0.233068,0.452191,0.73506,0.998008,0.003984,0.262948,0.482072,0.7251,1,0.001992,0.250996,0.625498,0.780876,0.996016,0
tr|K1MKZ7|K1MKZ7_9LACO,150,169,126,173,162,110,150,139,156,155,180,110,48,334,63,186,120,139,192,150,103,112,88,88,120,86,85,90,108,96,115,77,94,68,14,98,96,122,78,134,87,66,0.011236,0.233708,0.505618,0.741573,0.997753,0.004494,0.267416,0.494382,0.72809,0.993258,0.002247,0.240449,0.480899,0.773034,1,0.004494,0.253933,0.476404,0.68764,0.993258,0.006742,0.235955,0.559551,0.779775,1,0.002247,0.251685,0.51236,0.746067,0.997753,0.002247,0.251685,0.507865,0.779775,1,0.004494,0.25618,0.483146,0.685393,0.993258,0.011236,0.233708,0.521348,0.750562,0.997753,0.004494,0.244944,0.469663,0.676404,0.993258,0.006742,0.249438,0.568539,0.779775,1,0.002247,0.251685,0.51236,0.746067,0.997753,0.011236,0.233708,0.404494,0.660674,0.997753,0.002247,0.249438,0.510112,0.770787,1,0.01573,0.278652,0.498876,0.710112,0.988764,0.002247,0.231461,0.507865,0.739326,1,0.008989,0.253933,0.474157,0.732584,0.975281,0.004494,0.242697,0.498876,0.764045,0.988764,0.006742,0.238202,0.478652,0.757303,1,0.011236,0.233708,0.505618,0.741573,0.997753,0.002247,0.27191,0.546067,0.74382,0.98427,0
tr|D5GYN9|D5GYN9_LACCS,156,157,132,169,152,124,142,133,170,147,174,124,51,322,72,199,118,128,181,156,108,107,105,103,108,100,84,91,119,101,105,85,99,79,13,105,113,102,70,142,83,70,0.006742,0.244944,0.458427,0.752809,0.997753,0.004494,0.278652,0.532584,0.746067,0.993258,0.002247,0.220225,0.489888,0.741573,1,0.004494,0.235955,0.469663,0.730337,0.979775,0.008989,0.251685,0.534831,0.773034,0.997753,0.002247,0.27191,0.510112,0.757303,1,0.002247,0.238202,0.501124,0.741573,1,0.004494,0.247191,0.521348,0.737079,0.977528,0.006742,0.249438,0.460674,0.757303,0.997753,0.004494,0.231461,0.462921,0.705618,0.979775,0.008989,0.251685,0.537079,0.773034,0.997753,0.002247,0.27191,0.510112,0.757303,1,0.006742,0.233708,0.507865,0.757303,0.991011,0.002247,0.262921,0.52809,0.746067,1,0.017978,0.191011,0.373034,0.739326,0.98427,0.002247,0.278652,0.52809,0.786517,0.995506,0.011236,0.21573,0.45618,0.694382,1,0.004494,0.235955,0.474157,0.730337,0.997753,0.01573,0.242697,0.498876,0.707865,1,0.006742,0.244944,0.458427,0.752809,0.997753,0.002247,0.27191,0.555056,0.777528,0.995506,0
